"id","quarter","decade","casualties"
5139,"Q3","Current_Decade","Positive"
5140,"Q3","Current_Decade","Positive"
5141,"Q3","Current_Decade","Negative"
5142,"Q3","Current_Decade","Positive"
5143,"Q3","Current_Decade","Positive"
5144,"Q3","Current_Decade","Negative"
5146,"Q3","Current_Decade","Negative"
5147,"Q3","Current_Decade","Negative"
5149,"Q3","Current_Decade","Negative"
5151,"Q3","Current_Decade","Negative"
5153,"Q3","Current_Decade","Negative"
5155,"Q3","Current_Decade","Positive"
5157,"Q3","Current_Decade","Negative"
5158,"Q3","Current_Decade","Negative"
5160,"Q3","Current_Decade","Negative"
5161,"Q3","Current_Decade","Negative"
5165,"Q3","Current_Decade","Positive"
5166,"Q3","Current_Decade","Negative"
5174,"Q3","Current_Decade","Negative"
5177,"Q3","Current_Decade","Positive"
5180,"Q3","Current_Decade","Positive"
5182,"Q3","Current_Decade","Positive"
5183,"Q3","Current_Decade","Positive"
5184,"Q3","Current_Decade","Negative"
5185,"Q3","Current_Decade","Positive"
5186,"Q3","Current_Decade","Negative"
5188,"Q3","Current_Decade","Negative"
5191,"Q3","Current_Decade","Negative"
5192,"Q3","Current_Decade","Negative"
5194,"Q3","Current_Decade","Positive"
5196,"Q3","Current_Decade","Negative"
5197,"Q3","Current_Decade","Positive"
5199,"Q3","Current_Decade","Negative"
5200,"Q3","Current_Decade","Positive"
5202,"Q3","Current_Decade","Positive"
5203,"Q3","Current_Decade","Positive"
5204,"Q3","Current_Decade","Negative"
5206,"Q3","Current_Decade","Negative"
5208,"Q3","Current_Decade","Positive"
5210,"Q3","Current_Decade","Negative"
5212,"Q3","Current_Decade","Positive"
5214,"Q3","Current_Decade","Negative"
5216,"Q3","Current_Decade","Negative"
5218,"Q3","Current_Decade","Negative"
5219,"Q3","Current_Decade","Negative"
5220,"Q3","Current_Decade","Positive"
5221,"Q3","Current_Decade","Negative"
5223,"Q3","Current_Decade","Negative"
5226,"Q3","Current_Decade","Negative"
5227,"Q3","Current_Decade","Positive"
5229,"Q3","Current_Decade","Negative"
5230,"Q3","Current_Decade","Positive"
5234,"Q4","Current_Decade","Negative"
5236,"Q4","Current_Decade","Negative"
5237,"Q4","Current_Decade","Negative"
5239,"Q4","Current_Decade","Negative"
5240,"Q4","Current_Decade","Positive"
5243,"Q4","Current_Decade","Positive"
5244,"Q4","Current_Decade","Negative"
5245,"Q4","Current_Decade","Positive"
5247,"Q4","Current_Decade","Positive"
5248,"Q4","Current_Decade","Positive"
5249,"Q4","Current_Decade","Negative"
5251,"Q4","Current_Decade","Negative"
5254,"Q4","Current_Decade","Positive"
5255,"Q4","Current_Decade","Positive"
5258,"Q4","Current_Decade","Positive"
5261,"Q4","Current_Decade","Positive"
5262,"Q4","Current_Decade","Positive"
5265,"Q4","Current_Decade","Negative"
5266,"Q4","Current_Decade","Positive"
5267,"Q4","Current_Decade","Positive"
5273,"Q4","Current_Decade","Negative"
5274,"Q4","Current_Decade","Positive"
5276,"Q4","Current_Decade","Positive"
5278,"Q4","Current_Decade","Negative"
5284,"Q4","Current_Decade","Positive"
5285,"Q4","Current_Decade","Negative"
5288,"Q4","Current_Decade","Positive"
5289,"Q4","Current_Decade","Negative"
5294,"Q4","Current_Decade","Negative"
5301,"Q4","Current_Decade","Positive"
5302,"Q4","Current_Decade","Negative"
5303,"Q4","Current_Decade","Positive"
5305,"Q4","Current_Decade","Positive"
5306,"Q4","Current_Decade","Negative"
5307,"Q4","Current_Decade","Negative"
5309,"Q4","Current_Decade","Negative"
5311,"Q4","Current_Decade","Negative"
5312,"Q4","Current_Decade","Negative"
5314,"Q4","Current_Decade","Negative"
5316,"Q4","Current_Decade","Positive"
5317,"Q4","Current_Decade","Negative"
5319,"Q4","Current_Decade","Positive"
5321,"Q4","Current_Decade","Negative"
5323,"Q4","Current_Decade","Positive"
5324,"Q4","Current_Decade","Positive"
5325,"Q4","Current_Decade","Negative"
5334,"Q1","Current_Decade","Positive"
5335,"Q1","Current_Decade","Positive"
5336,"Q1","Current_Decade","Positive"
5337,"Q1","Current_Decade","Negative"
5341,"Q1","Current_Decade","Negative"
5343,"Q1","Current_Decade","Negative"
5345,"Q1","Current_Decade","Positive"
5346,"Q1","Current_Decade","Negative"
5354,"Q1","Current_Decade","Negative"
5357,"Q1","Current_Decade","Negative"
5358,"Q1","Current_Decade","Positive"
5360,"Q1","Current_Decade","Negative"
5362,"Q1","Current_Decade","Positive"
5365,"Q1","Current_Decade","Positive"
5368,"Q1","Current_Decade","Positive"
5369,"Q1","Current_Decade","Positive"
5372,"Q1","Current_Decade","Negative"
5374,"Q1","Current_Decade","Negative"
5377,"Q1","Current_Decade","Positive"
5385,"Q1","Current_Decade","Negative"
5388,"Q1","Current_Decade","Positive"
5390,"Q1","Current_Decade","Positive"
5393,"Q1","Current_Decade","Positive"
5395,"Q1","Current_Decade","Negative"
5398,"Q1","Current_Decade","Negative"
5399,"Q1","Current_Decade","Positive"
5400,"Q1","Current_Decade","Positive"
5401,"Q1","Current_Decade","Negative"
5405,"Q1","Current_Decade","Negative"
5411,"Q1","Current_Decade","Negative"
5416,"Q1","Current_Decade","Positive"
5427,"Q2","Current_Decade","Positive"
5428,"Q2","Current_Decade","Negative"
5429,"Q2","Current_Decade","Positive"
5430,"Q2","Current_Decade","Negative"
5432,"Q2","Current_Decade","Negative"
5436,"Q2","Current_Decade","Negative"
5437,"Q2","Current_Decade","Positive"
5440,"Q2","Current_Decade","Negative"
5441,"Q2","Current_Decade","Positive"
5442,"Q2","Current_Decade","Negative"
5449,"Q2","Current_Decade","Negative"
5450,"Q2","Current_Decade","Negative"
5452,"Q2","Current_Decade","Negative"
5453,"Q2","Current_Decade","Negative"
5456,"Q2","Current_Decade","Negative"
5457,"Q2","Current_Decade","Positive"
5458,"Q2","Current_Decade","Positive"
5461,"Q2","Current_Decade","Negative"
5462,"Q2","Current_Decade","Negative"
5463,"Q2","Current_Decade","Positive"
5464,"Q2","Current_Decade","Negative"
5466,"Q2","Current_Decade","Positive"
5468,"Q2","Current_Decade","Positive"
5469,"Q2","Current_Decade","Negative"
5470,"Q2","Current_Decade","Negative"
5477,"Q2","Current_Decade","Negative"
5480,"Q2","Current_Decade","Negative"
5485,"Q2","Current_Decade","Negative"
5487,"Q2","Current_Decade","Negative"
5489,"Q2","Current_Decade","Negative"
5490,"Q2","Current_Decade","Positive"
5492,"Q2","Current_Decade","Positive"
5494,"Q2","Current_Decade","Negative"
5495,"Q2","Current_Decade","Negative"
5496,"Q2","Current_Decade","Negative"
5497,"Q2","Current_Decade","Negative"
5498,"Q2","Current_Decade","Negative"
5503,"Q2","Current_Decade","Negative"
5505,"Q2","Current_Decade","Positive"
5506,"Q2","Current_Decade","Positive"
5507,"Q2","Current_Decade","Negative"
5510,"Q2","Current_Decade","Negative"
5511,"Q2","Current_Decade","Negative"
5516,"Q2","Current_Decade","Positive"
5517,"Q2","Current_Decade","Positive"
5518,"Q2","Current_Decade","Positive"
5520,"Q2","Current_Decade","Positive"
5522,"Q2","Current_Decade","Negative"
5523,"Q2","Current_Decade","Negative"
5525,"Q2","Current_Decade","Negative"
5532,"Q2","Current_Decade","Negative"
5533,"Q2","Current_Decade","Positive"
5534,"Q2","Current_Decade","Positive"
5538,"Q3","Current_Decade","Positive"
5539,"Q3","Current_Decade","Negative"
5540,"Q3","Current_Decade","Positive"
5543,"Q3","Current_Decade","Negative"
5545,"Q3","Current_Decade","Negative"
5552,"Q3","Current_Decade","Positive"
5555,"Q3","Current_Decade","Negative"
5556,"Q3","Current_Decade","Negative"
5558,"Q3","Current_Decade","Negative"
5561,"Q3","Current_Decade","Negative"
5563,"Q3","Current_Decade","Positive"
5568,"Q3","Current_Decade","Negative"
5571,"Q3","Current_Decade","Negative"
5573,"Q3","Current_Decade","Positive"
5575,"Q3","Current_Decade","Positive"
5579,"Q3","Current_Decade","Negative"
5583,"Q3","Current_Decade","Negative"
5584,"Q3","Current_Decade","Negative"
5585,"Q3","Current_Decade","Negative"
5586,"Q3","Current_Decade","Positive"
5588,"Q3","Current_Decade","Negative"
5590,"Q3","Current_Decade","Positive"
5592,"Q3","Current_Decade","Positive"
5593,"Q3","Current_Decade","Negative"
5594,"Q3","Current_Decade","Negative"
5595,"Q3","Current_Decade","Positive"
5596,"Q3","Current_Decade","Negative"
5598,"Q3","Current_Decade","Negative"
5600,"Q3","Current_Decade","Negative"
5601,"Q3","Current_Decade","Negative"
5602,"Q3","Current_Decade","Negative"
5605,"Q3","Current_Decade","Positive"
5611,"Q3","Current_Decade","Negative"
5614,"Q3","Current_Decade","Positive"
5616,"Q3","Current_Decade","Positive"
5618,"Q3","Current_Decade","Positive"
5622,"Q3","Current_Decade","Negative"
5626,"Q3","Current_Decade","Positive"
5629,"Q3","Current_Decade","Negative"
5630,"Q3","Current_Decade","Positive"
5633,"Q3","Current_Decade","Negative"
5634,"Q3","Current_Decade","Positive"
5636,"Q3","Current_Decade","Negative"
5637,"Q3","Current_Decade","Positive"
5640,"Q3","Current_Decade","Negative"
5641,"Q4","Current_Decade","Negative"
5643,"Q4","Current_Decade","Negative"
5645,"Q4","Current_Decade","Positive"
5647,"Q4","Current_Decade","Positive"
5648,"Q4","Current_Decade","Positive"
5650,"Q4","Current_Decade","Positive"
5653,"Q4","Current_Decade","Positive"
5658,"Q4","Current_Decade","Negative"
5659,"Q4","Current_Decade","Positive"
5660,"Q4","Current_Decade","Positive"
5661,"Q4","Current_Decade","Positive"
5664,"Q4","Current_Decade","Negative"
5670,"Q4","Current_Decade","Negative"
5671,"Q4","Current_Decade","Negative"
5673,"Q4","Current_Decade","Positive"
5681,"Q4","Current_Decade","Positive"
5684,"Q4","Current_Decade","Positive"
5685,"Q4","Current_Decade","Positive"
5686,"Q4","Current_Decade","Positive"
5690,"Q4","Current_Decade","Negative"
5694,"Q4","Current_Decade","Positive"
5698,"Q4","Current_Decade","Positive"
5700,"Q4","Current_Decade","Negative"
5711,"Q1","Current_Decade","Positive"
5713,"Q1","Current_Decade","Positive"
5714,"Q1","Current_Decade","Negative"
5718,"Q1","Current_Decade","Negative"
5723,"Q1","Current_Decade","Negative"
5728,"Q1","Current_Decade","Negative"
5732,"Q1","Current_Decade","Positive"
5734,"Q1","Current_Decade","Negative"
5735,"Q1","Current_Decade","Positive"
5738,"Q1","Current_Decade","Positive"
5739,"Q1","Current_Decade","Negative"
5740,"Q1","Current_Decade","Positive"
5745,"Q1","Current_Decade","Negative"
5747,"Q1","Current_Decade","Negative"
5748,"Q1","Current_Decade","Positive"
5751,"Q1","Current_Decade","Positive"
5752,"Q1","Current_Decade","Positive"
5753,"Q1","Current_Decade","Negative"
5756,"Q1","Current_Decade","Positive"
5758,"Q1","Current_Decade","Negative"
5759,"Q1","Current_Decade","Negative"
5763,"Q1","Current_Decade","Negative"
5764,"Q2","Current_Decade","Negative"
5765,"Q2","Current_Decade","Negative"
5771,"Q2","Current_Decade","Negative"
5772,"Q2","Current_Decade","Negative"
5773,"Q2","Current_Decade","Negative"
5781,"Q2","Current_Decade","Positive"
5783,"Q2","Current_Decade","Positive"
5784,"Q2","Current_Decade","Positive"
5785,"Q2","Current_Decade","Negative"
5786,"Q2","Current_Decade","Negative"
5789,"Q2","Current_Decade","Positive"
5790,"Q2","Current_Decade","Positive"
5791,"Q2","Current_Decade","Negative"
5792,"Q2","Current_Decade","Negative"
5795,"Q2","Current_Decade","Positive"
5797,"Q2","Current_Decade","Negative"
5802,"Q2","Current_Decade","Positive"
5804,"Q2","Current_Decade","Positive"
5805,"Q2","Current_Decade","Negative"
5813,"Q2","Current_Decade","Negative"
5815,"Q2","Current_Decade","Negative"
5817,"Q2","Current_Decade","Positive"
5819,"Q2","Current_Decade","Positive"
5820,"Q2","Current_Decade","Negative"
5827,"Q2","Current_Decade","Positive"
5828,"Q2","Current_Decade","Negative"
5829,"Q2","Current_Decade","Positive"
5833,"Q2","Current_Decade","Negative"
5834,"Q2","Current_Decade","Positive"
5838,"Q2","Current_Decade","Negative"
5839,"Q2","Current_Decade","Negative"
5843,"Q2","Current_Decade","Negative"
5844,"Q2","Current_Decade","Negative"
5850,"Q3","Current_Decade","Negative"
5852,"Q3","Current_Decade","Positive"
5859,"Q3","Current_Decade","Negative"
5861,"Q3","Current_Decade","Negative"
5863,"Q3","Current_Decade","Negative"
5865,"Q3","Current_Decade","Positive"
5868,"Q3","Current_Decade","Positive"
5870,"Q3","Current_Decade","Positive"
5871,"Q3","Current_Decade","Negative"
5872,"Q3","Current_Decade","Negative"
5874,"Q3","Current_Decade","Negative"
5876,"Q3","Current_Decade","Negative"
5877,"Q3","Current_Decade","Negative"
5878,"Q3","Current_Decade","Negative"
5880,"Q3","Current_Decade","Positive"
5881,"Q3","Current_Decade","Negative"
5883,"Q3","Current_Decade","Negative"
5885,"Q3","Current_Decade","Negative"
5886,"Q3","Current_Decade","Negative"
5890,"Q3","Current_Decade","Positive"
5893,"Q3","Current_Decade","Negative"
5897,"Q3","Current_Decade","Positive"
5900,"Q3","Current_Decade","Negative"
5902,"Q3","Current_Decade","Positive"
5906,"Q3","Current_Decade","Negative"
5908,"Q3","Current_Decade","Positive"
5912,"Q3","Current_Decade","Negative"
5913,"Q3","Current_Decade","Positive"
5914,"Q3","Current_Decade","Negative"
5915,"Q3","Current_Decade","Negative"
5916,"Q3","Current_Decade","Negative"
5921,"Q3","Current_Decade","Positive"
5924,"Q3","Current_Decade","Negative"
5928,"Q3","Current_Decade","Negative"
5930,"Q3","Current_Decade","Positive"
5932,"Q3","Current_Decade","Positive"
5937,"Q3","Current_Decade","Positive"
5939,"Q3","Current_Decade","Positive"
5941,"Q3","Current_Decade","Negative"
5943,"Q3","Current_Decade","Positive"
5945,"Q3","Current_Decade","Negative"
5946,"Q3","Current_Decade","Negative"
5949,"Q3","Current_Decade","Positive"
5950,"Q3","Current_Decade","Negative"
5951,"Q3","Current_Decade","Negative"
5954,"Q4","Current_Decade","Negative"
5955,"Q4","Current_Decade","Negative"
5957,"Q4","Current_Decade","Negative"
5958,"Q4","Current_Decade","Negative"
5960,"Q4","Current_Decade","Positive"
5964,"Q4","Current_Decade","Positive"
5965,"Q4","Current_Decade","Negative"
5966,"Q4","Current_Decade","Negative"
5967,"Q4","Current_Decade","Positive"
5968,"Q4","Current_Decade","Negative"
5971,"Q4","Current_Decade","Negative"
5972,"Q4","Current_Decade","Negative"
5976,"Q4","Current_Decade","Negative"
5977,"Q4","Current_Decade","Positive"
5979,"Q4","Current_Decade","Negative"
5983,"Q4","Current_Decade","Positive"
5987,"Q4","Current_Decade","Negative"
5989,"Q4","Current_Decade","Positive"
5992,"Q4","Current_Decade","Positive"
5993,"Q4","Current_Decade","Negative"
5998,"Q4","Current_Decade","Negative"
6000,"Q4","Current_Decade","Negative"
6005,"Q4","Current_Decade","Negative"
6006,"Q4","Current_Decade","Negative"
6010,"Q4","Current_Decade","Negative"
6013,"Q4","Current_Decade","Negative"
6015,"Q4","Current_Decade","Positive"
6016,"Q4","Current_Decade","Negative"
6018,"Q4","Current_Decade","Negative"
6023,"Q4","Current_Decade","Positive"
6025,"Q4","Current_Decade","Negative"
6026,"Q4","Current_Decade","Negative"
6028,"Q4","Current_Decade","Negative"
6029,"Q4","Current_Decade","Negative"
6033,"Q4","Current_Decade","Negative"
6038,"Q4","Current_Decade","Positive"
6041,"Q4","Current_Decade","Positive"
6042,"Q4","Current_Decade","Positive"
6043,"Q4","Current_Decade","Positive"
6044,"Q4","Current_Decade","Positive"
6049,"Q4","Current_Decade","Negative"
6051,"Q4","Current_Decade","Positive"
4116,"Q2","Current_Decade","Positive"
4134,"Q2","Current_Decade","Negative"
4163,"Q3","Current_Decade","Positive"
4206,"Q3","Current_Decade","Negative"
4278,"Q3","Current_Decade","Positive"
4283,"Q3","Current_Decade","Positive"
4421,"Q4","Current_Decade","Positive"
4448,"Q4","Current_Decade","Negative"
4934,"Q1","Current_Decade","Negative"
4971,"Q1","Current_Decade","Negative"
4996,"Q2","Current_Decade","Negative"
5002,"Q2","Current_Decade","Negative"
5058,"Q2","Current_Decade","Negative"
5081,"Q2","Current_Decade","Positive"
5209,"Q3","Current_Decade","Negative"
5348,"Q1","Current_Decade","Positive"
5424,"Q2","Current_Decade","Negative"
5444,"Q2","Current_Decade","Negative"
5460,"Q2","Current_Decade","Negative"
5491,"Q2","Current_Decade","Negative"
5530,"Q2","Current_Decade","Positive"
